,Id,objectid,projectobjectid,wbsobjectid,wbsname,status,name,baselinestartdate,baselinefinishdate,startdate,finishdate,baselineduration,remainingduration,atcompletionduration,schedulepercentcomplete,primaryresourceobjectid,plannedlaborunits,actuallaborunits,floatpath,floatpathorder,totalfloat,unitspercentcomplete,type,actualstartdate,actualfinishdate,earlystartdate,earlyfinishdate,latestartdate,latefinishdate,calendarname,freefloat
421,VD-C-130,113836,4829,27862,CONS - VDS (Video Surveillance System),In Progress,VDS TS  - Install Video Surveillance System,2018-08-27 00:00:00,2022-12-14 08:00:00,2018-08-27 00:00:00,2024-01-17 08:00:00,7344.0000000000,.000000,9536.0000000000,100.0000000000,,.000000,.000000,,,-3816.000000,.0000000000,Task Dependent,2018-08-27 00:00:00,,2024-01-17 08:00:00,2024-01-17 08:00:00,2022-02-28 16:00:00,2022-02-28 16:00:00,COVID-19 Construction,
422,VD-C-140,113837,4829,27862,CONS - VDS (Video Surveillance System),In Progress,VDS DO - Install Video Surveillance System,2018-07-27 00:00:00,2022-12-14 08:00:00,2018-07-27 00:00:00,2024-01-17 08:00:00,7464.0000000000,.000000,9656.0000000000,100.0000000000,,.000000,.000000,,,-3816.000000,.0000000000,Task Dependent,2018-07-27 00:00:00,,2024-01-17 08:00:00,2024-01-17 08:00:00,2022-02-28 16:00:00,2022-02-28 16:00:00,COVID-19 Construction,
423,VD-C-120,113838,4829,27862,CONS - VDS (Video Surveillance System),In Progress,VDS BA - Install Video Surveillance System,2018-08-03 00:00:00,2022-12-13 16:00:00,2018-08-03 00:00:00,2024-01-16 16:00:00,7432.0000000000,35.200000,9624.0000000000,100.0000000000,,.000000,.000000,,,-3816.000000,.0000000000,Task Dependent,2018-08-03 00:00:00,,2024-01-09 12:48:00,2024-01-16 16:00:00,2022-02-22 12:48:00,2022-02-28 16:00:00,COVID-19 Construction,
424,VD-C-160,113839,4829,27862,CONS - VDS (Video Surveillance System),Not Started,MC - VDS works,2022-12-14 08:00:00,2022-12-14 08:00:00,2024-01-17 08:00:00,2024-01-17 08:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-3816.000000,.0000000000,Finish Milestone,,,2024-01-17 08:00:00,2024-01-17 08:00:00,2022-02-28 16:00:00,2022-02-28 16:00:00,COVID-19 Construction,
425,VD-C-110,113840,4829,27862,CONS - VDS (Video Surveillance System),In Progress,VDS HS - Install Video Surveillance System,2018-07-27 00:00:00,2022-09-08 12:48:00,2018-07-27 00:00:00,2024-01-09 12:48:00,6924.8000000000,52.800000,9620.8000000000,100.0000000000,,.000000,.000000,,,-3816.000000,.0000000000,Task Dependent,2018-07-27 00:00:00,,2023-12-29 08:00:00,2024-01-09 12:48:00,2022-02-14 08:00:00,2022-02-22 12:48:00,COVID-19 Construction,
426,AC-C-160,113841,4829,27892,CONS - Structure Access,Not Started,MC - Structural Upgrades,2022-09-29 16:00:00,2022-09-29 16:00:00,2024-01-31 16:00:00,2024-01-31 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-3832.000000,.0000000000,Finish Milestone,,,2024-01-31 16:00:00,2024-01-31 16:00:00,2022-03-11 16:00:00,2022-03-11 16:00:00,COVID-19 Construction,
427,AC-C-110,113842,4829,27892,CONS - Structure Access,Completed,HS Access - Structural Upgrades,2018-01-04 00:00:00,2018-08-10 00:00:00,2018-01-04 00:00:00,2018-08-10 00:00:00,1208.0000000000,.000000,1208.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-01-04 00:00:00,2018-08-10 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-11-12 13:00:00,2021-11-12 13:00:00,COVID-19 Construction,
428,AC-C-120,113843,4829,27892,CONS - Structure Access,Completed,Access BA - Structural Upgrades,2018-04-09 00:00:00,2018-08-24 00:00:00,2018-04-09 00:00:00,2018-08-24 00:00:00,720.0000000000,.000000,720.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-04-09 00:00:00,2018-08-24 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-11-12 13:00:00,2021-11-12 13:00:00,COVID-19 Construction,
429,AC-C-130,113844,4829,27892,CONS - Structure Access,Completed,Access TS - Structural Upgrades,2018-06-18 00:00:00,2018-12-14 00:00:00,2018-06-18 00:00:00,2018-12-14 00:00:00,960.0000000000,.000000,960.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-06-18 00:00:00,2018-12-14 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-11-12 13:00:00,2021-11-12 13:00:00,COVID-19 Construction,
430,AC-C-140,113845,4829,27892,CONS - Structure Access,Completed,Access DO - Structural Upgrades,2018-04-09 00:00:00,2018-08-24 00:00:00,2018-04-09 00:00:00,2018-08-24 00:00:00,720.0000000000,.000000,720.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-04-09 00:00:00,2018-08-24 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2022-03-11 16:00:00,2022-03-11 16:00:00,COVID-19 Construction,
431,AC-C-150,113846,4829,27892,CONS - Structure Access,In Progress,Access PMS & VS -  Structural Upgrades,2018-07-09 00:00:00,2022-09-29 16:00:00,2018-07-09 00:00:00,2024-01-31 16:00:00,7160.0000000000,176.000000,9856.0000000000,100.0000000000,,.000000,.000000,,,-3832.000000,.0000000000,Task Dependent,2018-07-09 00:00:00,,2023-12-29 08:00:00,2024-01-31 16:00:00,2022-02-10 08:00:00,2022-03-11 16:00:00,COVID-19 Construction,
432,FP-C-170,113847,4829,27883,CONS - Fire Protection,Not Started,MC - Fire Protection,2022-10-17 16:00:00,2022-10-17 16:00:00,2024-02-22 16:00:00,2024-02-22 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-4112.000000,.0000000000,Finish Milestone,,,2024-02-22 16:00:00,2024-02-22 16:00:00,2022-02-14 16:00:00,2022-02-14 16:00:00,COVID-19 Construction,
433,FP-C-130,113848,4829,27883,CONS - Fire Protection,In Progress,Installation of Equipments,2018-09-24 00:00:00,2022-10-17 16:00:00,2018-09-24 00:00:00,2024-02-22 16:00:00,6872.0000000000,304.000000,9600.0000000000,100.0000000000,,.000000,.000000,,,-4112.000000,.0000000000,Task Dependent,2018-09-24 00:00:00,,2023-12-29 08:00:00,2024-02-22 16:00:00,2021-12-22 08:00:00,2022-02-14 16:00:00,COVID-19 Construction,
434,FP-C-190,113849,4829,27883,CONS - Fire Protection,In Progress,Installation of Fire Detection System,2018-03-12 00:00:00,2022-08-31 08:00:00,2018-03-12 00:00:00,2024-02-09 16:00:00,7640.0000000000,232.000000,10568.0000000000,100.0000000000,,.000000,.000000,,,-4040.000000,.0000000000,Task Dependent,2018-03-12 00:00:00,,2023-12-29 08:00:00,2024-02-09 16:00:00,2022-01-04 08:00:00,2022-02-14 16:00:00,COVID-19 Construction,
435,FP-C-200,113850,4829,27883,CONS - Fire Protection,In Progress,Installation of smoke extraction / Calfeutrement,2018-08-16 00:00:00,2022-08-31 08:00:00,2018-08-16 00:00:00,2023-12-29 08:00:00,6776.0000000000,.000000,9472.0000000000,100.0000000000,,.000000,.000000,,,-3808.000000,.0000000000,Task Dependent,2018-08-16 00:00:00,,2023-12-29 08:00:00,2023-12-29 08:00:00,2022-02-14 16:00:00,2022-02-14 16:00:00,COVID-19 Construction,
436,FP-C-360,113851,4829,27883,CONS - Fire Protection,Completed,Installation of Novec Gas,2019-07-31 08:00:00,2022-09-20 16:00:00,2019-07-31 08:00:00,2022-09-26 16:00:00,5008.0000000000,.000000,5040.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-07-31 08:00:00,2022-09-26 16:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2022-02-15 08:00:00,2022-02-15 08:00:00,COVID-19 Construction,
437,FP-C-160,113852,4829,27925,Potential Delay,Completed,FP - Delay of Site mobilization,2018-02-27 00:00:00,2018-03-12 00:00:00,2018-02-27 00:00:00,2018-03-12 00:00:00,72.0000000000,.000000,72.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-02-27 00:00:00,2018-03-12 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-12-22 08:00:00,2021-12-22 08:00:00,COVID-19 Construction,
438,XF-C-13,113853,4829,27884,"DWS Loop Erection, Cx & Start-Up",Completed,"Loop - Excavate and FRP (Form, Rebar & Pour) FDNs",2017-09-30 00:00:00,2017-10-20 16:30:00,2017-09-30 00:00:00,2017-10-20 16:30:00,120.0000000000,.000000,120.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-09-30 00:00:00,2017-10-20 16:30:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
439,XF-C-15,113854,4829,27884,"DWS Loop Erection, Cx & Start-Up",Completed,Loop - Erect Steel Structure,2017-12-28 00:00:00,2018-01-19 16:30:00,2017-12-28 00:00:00,2018-01-19 16:30:00,120.0000000000,.000000,120.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-12-28 00:00:00,2018-01-19 16:30:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
440,XF-C-17,113855,4829,27884,"DWS Loop Erection, Cx & Start-Up",Completed,Loop - Pipe Preassembly,2017-10-23 07:30:00,2018-01-19 16:30:00,2017-10-23 07:30:00,2018-01-19 16:30:00,488.0000000000,.000000,488.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-10-23 07:30:00,2018-01-19 16:30:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
441,XF-C-19,113856,4829,27884,"DWS Loop Erection, Cx & Start-Up",Completed,Loop - Make Tie-in  (Client Dependent),2018-01-31 00:00:00,2018-02-05 00:00:00,2018-01-31 00:00:00,2018-02-05 00:00:00,24.0000000000,.000000,24.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-01-31 00:00:00,2018-02-05 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
442,XF-C-41,113857,4829,27884,"DWS Loop Erection, Cx & Start-Up",Completed,Loop - Pipe  Erection & Hydro,2018-01-31 00:00:00,2018-02-02 00:00:00,2018-01-31 00:00:00,2018-02-02 00:00:00,16.0000000000,.000000,16.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-01-31 00:00:00,2018-02-02 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
443,XF-C-51,113858,4829,27884,"DWS Loop Erection, Cx & Start-Up",Completed,Loop - Ready for Tie-In,2018-01-12 16:30:00,2018-01-12 16:30:00,2018-01-12 16:30:00,2018-01-12 16:30:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-01-12 16:30:00,2018-01-12 16:30:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
444,XF-C-07,113859,4829,27884,"DWS Loop Erection, Cx & Start-Up",Completed,Loop - Coordinate Shutdown for Tie-in,2017-12-26 00:00:00,2018-01-30 00:00:00,2017-12-26 00:00:00,2018-01-30 00:00:00,184.0000000000,.000000,184.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-12-26 00:00:00,2018-01-30 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 Construction,
445,SL-C-445,113860,4829,27893,Silica Line - E&I,Not Started,E&I Silica Line - Install lighting,2023-04-10 10:00:00,2023-05-12 16:00:00,2024-08-19 10:00:00,2024-09-23 16:00:00,182.0000000000,182.000000,182.0000000000,100.0000000000,,.000000,.000000,,,-5536.000000,.0000000000,Task Dependent,,,2024-08-19 10:00:00,2024-09-23 16:00:00,2021-11-22 10:00:00,2021-12-22 16:00:00,COVID-19 Construction,
446,SL-C-435,113861,4829,27893,Silica Line - E&I,Not Started,E&I Silica Line - Mobilize at site,2023-04-03 10:00:00,2023-04-10 10:00:00,2024-08-09 10:00:00,2024-08-19 10:00:00,40.0000000000,40.000000,40.0000000000,100.0000000000,,.000000,.000000,,,-5536.000000,.0000000000,Task Dependent,,,2024-08-09 10:00:00,2024-08-19 10:00:00,2021-11-12 10:00:00,2021-11-22 10:00:00,COVID-19 Construction,
447,SL-C-345,113862,4829,27886,Silica Line - Structural Works,Not Started,Silica Line - Complete Structural Works,2023-06-12 16:00:00,2023-06-12 16:00:00,2024-10-22 16:00:00,2024-10-22 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-5824.000000,.0000000000,Finish Milestone,,,2024-10-22 16:00:00,2024-10-22 16:00:00,2021-12-01 16:00:00,2021-12-01 16:00:00,COVID-19 Construction,
448,SL-C-335,113863,4829,27886,Silica Line - Structural Works,Not Started,Silica Line - Pipe Rack Erection and/or Reinforce Existing Rack,2023-03-28 08:00:00,2023-06-12 16:00:00,2024-08-05 08:00:00,2024-10-22 16:00:00,424.0000000000,424.000000,424.0000000000,100.0000000000,,.000000,.000000,,,-6232.000000,.0000000000,Task Dependent,,,2024-08-05 08:00:00,2024-10-22 16:00:00,2021-06-30 08:00:00,2021-09-17 16:00:00,COVID-19 Construction,
449,SL-C-285,113864,4829,27895,Silica Line - Civil lWorks,Not Started,Silica Line - Mobilization,2023-01-04 08:00:00,2023-01-31 16:00:00,2024-05-09 08:00:00,2024-06-04 16:00:00,152.0000000000,152.000000,152.0000000000,100.0000000000,,.000000,.000000,,,-6232.000000,.0000000000,Task Dependent,,,2024-05-09 08:00:00,2024-06-04 16:00:00,2021-04-08 08:00:00,2021-05-04 16:00:00,COVID-19 Construction,
450,SL-C-305,113865,4829,27895,Silica Line - Civil lWorks,Not Started,Silica Line - Civil FDNs Pipe Racks,2023-02-01 08:00:00,2023-03-27 16:00:00,2024-06-05 08:00:00,2024-08-02 16:00:00,312.0000000000,312.000000,312.0000000000,100.0000000000,,.000000,.000000,,,-6232.000000,.0000000000,Task Dependent,,,2024-06-05 08:00:00,2024-08-02 16:00:00,2021-05-05 08:00:00,2021-06-29 16:00:00,COVID-19 Construction,
451,SL-C-325,113866,4829,27895,Silica Line - Civil lWorks,Not Started,Silica Line - Civil FDNs Pumps,2023-02-01 08:00:00,2023-03-07 16:00:00,2024-06-05 08:00:00,2024-07-12 16:00:00,200.0000000000,200.000000,200.0000000000,100.0000000000,,.000000,.000000,,,-5536.000000,.0000000000,Task Dependent,,,2024-06-05 08:00:00,2024-07-12 16:00:00,2021-09-13 08:00:00,2021-10-15 16:00:00,COVID-19 Construction,
452,SL-C-395,113867,4829,27881,Silica Line - Mechanical Parts,Not Started,Silica Line -  Install pumps,2023-03-08 08:00:00,2023-04-03 10:00:00,2024-07-15 08:00:00,2024-08-09 10:00:00,146.0000000000,146.000000,146.0000000000,100.0000000000,,.000000,.000000,,,-5536.000000,.0000000000,Task Dependent,,,2024-07-15 08:00:00,2024-08-09 10:00:00,2021-10-18 08:00:00,2021-11-12 10:00:00,COVID-19 Construction,
453,SL-C-375,113868,4829,27887,Silica Line - Piping,Not Started,Silica Line - Walkdown / Punch List / Correct PL Items,2023-08-29 08:00:00,2023-09-18 16:00:00,2025-01-07 08:00:00,2025-01-27 16:00:00,120.0000000000,120.000000,120.0000000000,100.0000000000,,.000000,.000000,,,-6232.000000,.0000000000,Task Dependent,,,2025-01-07 08:00:00,2025-01-27 16:00:00,2021-12-02 08:00:00,2021-12-22 16:00:00,COVID-19 Construction,
454,SL-C-355,113869,4829,27887,Silica Line - Piping,Not Started,Silica Line - Pipe Erection & Valves (w/Hydro),2023-06-13 08:00:00,2023-08-28 16:00:00,2024-10-23 08:00:00,2025-01-06 16:00:00,408.0000000000,408.000000,408.0000000000,100.0000000000,,.000000,.000000,,,-6232.000000,.0000000000,Task Dependent,,,2024-10-23 08:00:00,2025-01-06 16:00:00,2021-09-20 08:00:00,2021-12-01 16:00:00,COVID-19 Construction,
455,SL-C-365,113870,4829,27887,Silica Line - Piping,Not Started,Silica Line - Complete Piping works,2023-08-28 16:00:00,2023-08-28 16:00:00,2025-01-06 16:00:00,2025-01-06 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-5656.000000,.0000000000,Finish Milestone,,,2025-01-06 16:00:00,2025-01-06 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 Construction,
456,XF-C-495,113871,4829,27931,CONS- Piping,Completed,TSF - Pipe Lining & Delivery at Site,2019-08-29 00:00:00,2022-07-08 00:00:00,2019-08-29 00:00:00,2022-07-08 00:00:00,4456.0000000000,.000000,4456.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-08-29 00:00:00,2022-07-08 00:00:00,2023-12-29 08:10:00,2023-12-29 08:10:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 Construction,
457,XF-C-30,113872,4829,27819,COM- Slurry Transfert - DWS to local Tanks,Not Started,TSF - Mechanical Completion,2022-10-20 09:12:00,2022-10-20 09:12:00,2024-02-05 09:12:00,2024-02-05 09:12:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-5324.200000,.0000000000,Finish Milestone,,,2024-02-05 09:12:00,2024-02-05 09:12:00,2021-06-16 13:00:00,2021-06-16 13:00:00,COVID-19 Construction,
458,XF-C-26,113873,4829,27931,CONS- Piping,Completed,TSF - Complete Piping works,2022-09-30 16:00:00,2022-09-30 16:00:00,2022-10-05 16:00:00,2022-10-05 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2022-10-05 16:00:00,2022-10-05 16:00:00,2024-01-16 16:00:00,2024-01-16 16:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 Construction,
459,XF-F-00,113874,4829,27931,CONS- Piping,Completed,TSF - Piping Fabrication and Preassembly (w/Painting and RT),2018-10-17 00:00:00,2019-12-31 08:00:00,2018-10-17 00:00:00,2019-12-31 08:00:00,2384.0000000000,.000000,2384.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-10-17 00:00:00,2019-12-31 08:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 Construction,
460,XF-C-24,113875,4829,27931,CONS- Piping,Completed,TSF - Pipe Erection (w/ Hydro),2019-09-30 00:00:00,2022-09-27 16:00:00,2019-09-30 00:00:00,2022-10-17 16:00:00,4744.0000000000,.000000,4856.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-09-30 00:00:00,2022-10-17 16:00:00,2023-12-29 08:10:00,2023-12-29 08:10:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 Construction,
461,XF-C-29,113876,4829,27819,COM- Slurry Transfert - DWS to local Tanks,Not Started,TSF - Walkdown / Punch List / Correct PL Items,2022-10-03 08:00:00,2022-10-20 09:12:00,2024-01-17 08:00:00,2024-02-05 09:12:00,105.2000000000,105.200000,105.2000000000,100.0000000000,,.000000,.000000,,,-5324.200000,.0000000000,Task Dependent,,,2024-01-17 08:00:00,2024-02-05 09:12:00,2021-05-28 11:48:00,2021-06-16 13:00:00,COVID-19 Construction,
462,XF-C-275,113877,4829,27932,CONS- E&I,In Progress,E&I TSF - VFDs Installation (Verification),2022-03-29 00:00:00,2022-09-06 16:00:00,2022-03-29 00:00:00,2024-01-05 16:00:00,912.0000000000,40.000000,3608.0000000000,100.0000000000,,.000000,.000000,,,-3688.000000,.0000000000,Task Dependent,2022-03-29 00:00:00,,2023-12-29 08:00:00,2024-01-05 16:00:00,2022-03-08 08:00:00,2022-03-14 16:00:00,COVID-19 Construction,
463,XF-C-265,113878,4829,27932,CONS- E&I,Completed,E&I TSF - Mobilize at site,2019-11-15 00:00:00,2019-12-27 00:00:00,2019-11-15 00:00:00,2019-12-27 00:00:00,232.0000000000,.000000,232.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-11-15 00:00:00,2019-12-27 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2022-03-08 08:00:00,2022-03-08 08:00:00,COVID-19 Construction,
464,XF-C-345,113879,4829,27932,CONS- E&I,Completed,E&I TSF N- MCC Installation (Verification),2022-08-31 08:00:00,2022-09-06 16:00:00,2022-08-31 08:00:00,2022-09-06 16:00:00,40.0000000000,.000000,40.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2022-08-31 08:00:00,2022-09-06 16:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-06-16 13:00:00,2021-06-16 13:00:00,COVID-19 Construction,
465,XF-C-355,113880,4829,27932,CONS- E&I,In Progress,E&I TSF - Pull Cables & Tray,2022-09-05 08:00:00,2022-10-14 16:00:00,2022-08-05 00:00:00,2024-01-08 16:00:00,240.0000000000,24.000000,2888.0000000000,100.0000000000,,.000000,.000000,,,-5179.000000,.0000000000,Task Dependent,2022-08-05 00:00:00,,2024-01-04 08:00:00,2024-01-08 16:00:00,2021-06-11 13:00:00,2021-06-16 13:00:00,COVID-19 Construction,
466,XF-C-455,113881,4829,27932,CONS- E&I,Completed,E&I TSF - Install Instruments and cables I/O System,2022-09-02 08:00:00,2022-09-29 16:00:00,2022-08-31 00:00:00,2022-10-31 08:00:00,160.0000000000,.000000,344.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2022-08-31 00:00:00,2022-10-31 08:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-06-11 13:00:00,2021-06-11 13:00:00,COVID-19 Construction,
467,XF-C-01,113882,4829,27933,CONS-  Civil,Completed,TSF - Civil FDNs Two (2) Slurry Pumps & Two (2) GSW,2018-01-02 07:30:00,2019-09-30 08:00:00,2018-01-02 07:30:00,2019-09-30 08:00:00,3440.0000000000,.000000,3440.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-01-02 07:30:00,2019-09-30 08:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 Construction,
468,XF-C-00,113883,4829,27933,CONS-  Civil,Completed,TSF - Mobilization,2017-12-26 00:00:00,2017-12-29 00:00:00,2017-12-26 00:00:00,2017-12-29 00:00:00,24.0000000000,.000000,24.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-12-26 00:00:00,2017-12-29 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 Construction,
469,XF-C-03,113884,4829,27933,CONS-  Civil,Completed,TSF - Complete Civil Works - Pumps,2019-10-30 08:00:00,2019-10-30 08:00:00,2019-10-30 08:00:00,2019-10-30 08:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-10-30 08:00:00,2019-10-30 08:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 Construction,
470,XF-C-27,113885,4829,27934,CONS- Pumps,Completed,TSF - Erect / Install (2) Slurry Pumps & (2) GSW Pumps & Align,2019-09-30 00:00:00,2019-10-01 00:00:00,2019-09-30 00:00:00,2019-10-01 00:00:00,8.0000000000,.000000,8.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-09-30 00:00:00,2019-10-01 00:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 Construction,
471,XF-C-28,113886,4829,27934,CONS- Pumps,In Progress,TSF - Final Connections to Pumps & Valves,2022-09-30 08:00:00,2022-09-30 16:00:00,2022-09-30 08:00:00,2024-01-16 16:00:00,8.0000000000,8.000000,2608.0000000000,100.0000000000,,.000000,.000000,,,-5324.200000,.0000000000,Task Dependent,2022-09-30 08:00:00,,2024-01-16 08:00:00,2024-01-16 16:00:00,2021-05-27 11:48:00,2021-05-28 11:48:00,COVID-19 Construction,
