,HierarchyPathID,CostObjectID,CostObjectName,OriginalGrossMargin,ActualGrossMargin,EACCostMargin,ClientPostedHours,ClientPostedCost,CostObjectHierarchyLevel,ProjectStartDate,ProjectEndDate,TimePeriod
1754,Q82220.P1,P1,Cost + Fee,100232,95320,100232,0,1770761,1,2022-09-22,2022-10-22,2024-02
1755,QB2232.P1,P1,UM6P Rabat Phase 3 -GEO : LPEE-,89148,0,89148,0,1574951,1,2022-11-01,2024-10-31,2024-02
1756,QE2258.P1,P1,General,91263,75748,91263,0,1612313,1,2022-07-01,2022-11-30,2024-02
1757,QE2255.P1,P1,HV/MV Substation PJ52- CEGELEC & UMGC,6417953,2150215,6417953,0,113383844,1,2023-02-28,2024-04-23,2024-02
1758,Q82180.P1,P1,Central Axis-MPH-SAFI CORRIDOR-SULFUR PIPELINE CONCEPTUAL,96890,0,96890,0,1711731,1,2023-06-01,2024-06-29,2024-02
1759,Q82260.P1,P1,Central Axis-MPH réseau d'alimentation eau industrielle,880134,78327,880134,0,15549039,1,2022-11-01,2024-08-30,2024-02
1760,Q80131.P1,P1,Central Axis Prog,499332,287807,499332,0,8821528,1,2023-03-13,2023-08-15,2024-02
1761,QP2110.P1,P1,Non labor suffix,0,0,0,0,0,1,2022-05-02,2024-02-23,2024-02
1762,QE2304.P1,P1,General,804452,321781,804452,0,14211992,1,2023-05-01,2023-12-29,2024-02
1763,P5.QS,QS,QUANTITY SURVEYING,0,0,0,0,0,1,,,2024-02
1764,P6.QS,QS,QUANTITY SURVEYING,0,0,0,0,0,1,,,2024-02
1765,REP.REP,REP,REPRODUCTION,0,0,0,0,0,1,,,2024-02
1766,P2.RM,RM,RISK MGMT,0,0,0,0,0,1,,,2024-02
1767,P4.RM,RM,RISK MGMT,0,0,0,0,0,1,,,2024-02
1768,P5.RM,RM,RISK MGMT,0,0,0,0,0,1,,,2024-02
1769,P6.RM,RM,RISK MGMT,0,0,0,0,0,1,,,2024-02
1770,Q91170.S,S,Contingency,0,0,0,0,0,1,2016-06-10,2021-02-28,2024-02
1771,P3.SA,SA,HSE Management,0,0,0,0,0,1,,,2024-02
1772,P2.SA,SA,HSE MGMT,0,0,0,0,0,1,,,2024-02
1773,P4.SA,SA,HSE MGMT,0,0,0,0,0,1,,,2024-02
1774,P5.SA,SA,HSE MGMT,0,0,0,0,0,1,,,2024-02
1775,P6.SA,SA,HSE MGMT,0,0,0,0,0,1,,,2024-02
1776,SCS.SCS,SCS,SPECIAL COMPUTER SYS,0,0,0,0,0,1,,,2024-02
1777,P3.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-02
1778,P1.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-02
1779,P2.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-02
1780,P4.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-02
1781,P5.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-02
1782,P6.SE,SE,PROCESS SAFETY,0,0,0,0,0,1,,,2024-02
1783,P2.SM,SM,SUBCONTRACT MGMT,0,0,0,0,0,1,,,2024-02
1784,P4.SM,SM,SUBCONTRACT MGMT,0,0,0,0,0,1,,,2024-02
1785,P5.SM,SM,SUBCONTRACT MGMT,0,0,0,0,0,1,,,2024-02
1786,P6.SM,SM,SUBCONTRACT MGMT,0,0,0,0,0,1,,,2024-02
1787,P2.ST,ST,STRUCTURAL,0,0,0,0,0,1,,,2024-02
1788,P4.ST,ST,STRUCTURAL,0,0,0,0,0,1,,,2024-02
1789,P5.ST,ST,STRUCTURAL,0,0,0,0,0,1,,,2024-02
1790,P6.ST,ST,STRUCTURAL,0,0,0,0,0,1,,,2024-02
1791,P2.SU,SU,SUPERINTENDENT,0,0,0,0,0,1,,,2024-02
1792,P4.SU,SU,SUPERINTENDENT,0,0,0,0,0,1,,,2024-02
1793,P5.SU,SU,SUPERINTENDENT,0,0,0,0,0,1,,,2024-02
1794,P6.SU,SU,SUPERINTENDENT,0,0,0,0,0,1,,,2024-02
1795,P2.TF,TF,TECHNICAL FIELD SERVICES,0,0,0,0,0,1,,,2024-02
1796,P4.TF,TF,TECHNICAL FIELD SERVICES,0,0,0,0,0,1,,,2024-02
1797,P5.TF,TF,TECHNICAL FIELD SERVICES,0,0,0,0,0,1,,,2024-02
1798,P6.TF,TF,TECHNICAL FIELD SERVICES,0,0,0,0,0,1,,,2024-02
1799,P3.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-02
1800,P1.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-02
1801,P2.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-02
1802,P4.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-02
1803,P5.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-02
1804,P6.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-02
1805,WHH.WHH,WHH,Work Hour Apportionment,0,0,0,0,0,1,,,2024-02
1806,Q10091.Y,Y,[New],0,0,0,0,0,1,2022-04-01,2022-12-30,2024-02
1807,11.Y,Y,SUSPENSE,0,0,0,0,0,1,,,2024-02
1808,QB1970.01,01,UM6P T2 PMCM,0,0,-7018466,374731,129973873,1,2021-06-22,2022-07-31,2024-03
1809,QU9103.01,01,Kropz Elansfontein Ltd. Beneficiation Pilot Plant Testing,135190,832679,934232,450,488917,1,2019-11-11,2019-12-16,2024-03
1810,QI9101.01,01,HOME OFFICE LABOR,834521,1266286,834521,4901,3311736,1,2019-07-01,2020-12-31,2024-03
1811,Q57080.01,01,Home Office Suffix 01,0,0,0,38535,24009985,1,2019-09-06,2022-10-28,2024-03
1812,QB1980.01,01,Home Office Suffix 01,0,0,-76031,4068,1615984,1,2019-07-01,2021-12-31,2024-03
1813,QBI204.01,01,Home Office Suffix 01,0,0,0,58012,19220995,1,2020-01-01,2023-01-30,2024-03
1814,QI9900.01,01,Rwanda Bulk Blending: Construction,0,37345,0,8056,6000258,1,2019-07-01,2020-02-29,2024-03
1815,Q57170.01,01,Home Office Suffix 01,0,0,0,1440,787924,1,2020-07-07,2020-12-29,2024-03
1816,QT1920.01,01,Home Office Suffix 01,0,0,-6648,26244,12568967,1,2019-02-01,2020-07-31,2024-03
1817,QU9111.01,01,Nutrien White Springs Rare Earth Evaluation,79807,0,76626,286,421991,1,2020-09-21,2020-11-30,2024-03
1818,QU9108.01,01,Phosphoric Acid Pilot Plant,400575,0,447113,1374,1364720,1,2020-10-01,2020-12-18,2024-03
1819,QU9109.01,01,Maaden DAP FEED Package,0,0,-334727,9465,8714888,1,2020-08-08,2021-03-26,2024-03
1820,QW1981.01,01,Home Office Suffix 01,0,0,0,1012,2419423,1,2019-12-23,2021-03-18,2024-03
1821,QI9509.01,01,Home Office Suffix 01,0,0,4968462,197728,107126593,1,2023-02-11,2024-12-27,2024-03
1822,QU9148.01,01,Hexion Small Project Support,34664,0,34664,123,136650,1,2021-10-04,2021-12-31,2024-03
1823,QE2101.01,01,Home Office Suffix 01,376882,426751,449626,2346,998708,1,2021-09-13,2022-07-29,2024-03
1824,QW2110.01,01,Home Office Suffix 01,0,-34618,-60474,1592,477119,1,2021-08-02,2021-10-29,2024-03
1825,QW2113.01,01,Home Office Suffix 01,416251,414163,378589,1080,1167468,1,2021-09-01,2022-02-28,2024-03
1826,Q80120.01,01,MPH/TSP Safi Site Expansion/ Feasibility,0,0,-266230,3889,2793921,1,2021-10-01,2021-12-24,2024-03
1827,Q30001.01,01,Arena Simulation - Jorf Chemical Complex,0,0,54966,1560,799391,1,2021-10-04,2022-01-04,2024-03
1828,QU9147.01,01,Itafos Beneficiation Improvement at Conda,0,0,0,1234,1243907,1,2021-11-01,2022-01-31,2024-03
1829,QU9149.01,01,Mosaic New Wales Gypsum Line Repair,5439,0,10458,29,32796,1,2021-10-20,2021-11-12,2024-03
1830,QT2171.01,01,Home Office Suffix 01,0,0,0,8636,3159587,1,2021-09-01,2023-03-30,2024-03
1831,QW2112.01,01,Home Office Suffix 01,0,0,0,5212,2197000,1,2021-09-15,2022-02-28,2024-03
1832,QW2111.01,01,Detail Engineering,7492664,1002688,961343,32995,24450000,1,2021-11-14,2024-04-30,2024-03
1833,QE2103.01,01,Home Office Suffix 01,139395,0,139395,556,332320,1,2021-10-01,2021-11-30,2024-03
1834,QS2100.01,01,Home Office Suffix 01,0,0,-93053,1655,557734,1,2021-10-20,2022-05-28,2024-03
1835,QB2100.01,01,Home Office Suffix 01,0,0,-663559,5388,1722174,1,2021-06-01,2023-04-30,2024-03
1836,QW2106.01,01,Home Office Suffix 01,0,-48428,23287786,5670,1682430,1,2021-10-15,2022-06-24,2024-03
1837,QU9150.01,01,Somerset Flotation Bench Testing,0,0,0,158,130865,1,2021-11-15,2021-11-26,2024-03
1838,QB2102.01,01,Home Office Suffix 01,946972,0,0,6005,3238236,1,2021-08-30,2023-01-29,2024-03
1839,QB2103.01,01,Home Office Suffix 01,807473,0,0,5217,2816665,1,2021-08-30,2023-01-29,2024-03
1840,QB2106.01,01,Home Office Suffix 01,0,0,0,289,138669,1,2021-11-22,2022-04-30,2024-03
1841,QW2118.01,01,Home Office Suffix 01,0,-66373,-79720,2538,902645,1,2021-11-01,2022-02-28,2024-03
1842,QS2101.01,01,Home Office Suffix 01,0,0,-56150,216,100970,1,2021-11-22,2021-12-31,2024-03
1843,QU9153.01,01,OCP Clean Energy Drying & Calcination FS,0,0,0,975,985302,1,2021-12-13,2022-02-18,2024-03
1844,QW2119.01,01,Desalination Project Phase 3,0,0,0,33440,13299514,1,2021-10-25,2022-03-25,2024-03
1845,QW2114.01,01,SWRO Jorf Lasfar phase 2 Detail Engineering (IFC),0,0,0,22460,10659605,1,2021-12-01,2022-04-29,2024-03
1846,QW2122.01,01,The FEED for Jorf and Safi desalinated water pipelines based on Ausenco and Paterson & Cooke engineering studies,0,0,317782,8938,4398325,1,2021-12-01,2022-04-29,2024-03
1847,QW2120.01,01,Home Office Suffix 01,0,0,0,2012,669268,1,2021-12-29,2022-05-31,2024-03
1848,QW2107.01,01,Home Office Suffix 01,0,-133024,-163203,2960,862702,1,2021-08-16,2021-12-31,2024-03
1849,QW2130.01,01,Home Office Suffix 01,0,-257159,-256818,2448,716692,1,2022-01-24,2023-01-31,2024-03
1850,QW2131.01,01,Home Office Suffix 01,0,-7414,-5918,1658,665428,1,2022-01-27,2022-06-24,2024-03
1851,QW2125.01,01,Home Office Suffix 01,0,0,0,944,315457,1,2022-02-03,2022-04-29,2024-03
1852,QW2115.01,01,"SWRO Jorf Lasfar phase 2 P5 Construction, Commissioning and Close out",10972003,7793923,9084829,65326,36352302,1,2022-02-01,2022-11-25,2024-03
1853,QP2110.01,01,Home Office Suffix 01,4712380,1498601,2949672,14128,12758490,1,2022-05-02,2024-02-23,2024-03
1854,QW2121.01,01,Desalination Safi Project Phase 1,0,0,0,0,0,1,2021-11-01,2021-12-01,2024-03
1855,QE2104.01,01,Home Office Suffix 01,6667,0,6667,0,140000,1,2021-09-01,2022-06-28,2024-03
1856,QE2201.01,01,Home Office Suffix 01,762078,453673,702856,3668,1997666,1,2022-02-21,2023-02-21,2024-03
1857,QW2123.01,01,Home Office Suffix 01,0,0,-95680,2168,1442959,1,2022-02-15,2022-04-15,2024-03
1858,QW2201.01,01,Jorf desalination phase 3,6571063,6310318,6383112,24477,18996680,1,2022-04-01,2023-06-30,2024-03
1859,QW2222.01,01,FBS WWTP Construction,2689056,0,-198659,0,7200000,1,2022-04-01,2024-01-31,2024-03
1860,QW2237.01,01,Home Office Suffix 01,0,0,0,0,0,1,2022-04-01,2023-06-27,2024-03
1861,QE2221.01,01,Home Office Suffix 01,608659,272472,524980,2728,1582802,1,2022-08-01,2023-12-29,2024-03
1862,QW2221.01,01,KH WWTP Construction,1971156,0,-212019,0,6700000,1,2022-04-01,2024-01-31,2024-03
1863,QE2105.01,01,Home Office Suffix 01,25029,6522,25029,96,157563,1,2022-08-15,2022-11-14,2024-03
1864,QW2231.01,01,Home Office Suffix 01,0,0,-460734,6502,2465829,1,2022-03-14,2022-09-16,2024-03
1865,QE2216.01,01,Home Office Suffix 01,0,0,0,4047,1829584,1,2022-08-01,2023-02-28,2024-03
1866,Q36214.01,01,Home Office Suffix 01,1513454,0,1513454,0,26737692,1,2022-04-29,2023-08-01,2024-03
1867,QB2232.01,01,HOME OFFICE SUFFIX 01,0,13140229,753574,692284,245776826,1,2022-11-01,2024-10-31,2024-03
1868,QW2249.01,01,Home Office Suffix 01,0,0,0,2376,922667,1,2022-11-23,2024-12-23,2024-03
1869,QW2223.01,01,Construction & Commissioning Part 1,0,0,0,2342,879502,1,2022-11-28,2023-07-28,2024-03
1870,QE2223.01,01,Home Office Suffix 01,0,0,251567,2442,829418,1,2022-10-01,2023-03-31,2024-03
1871,QE2227.01,01,Home Office Suffix 01,0,0,0,2117,809441,1,2022-12-01,2023-12-01,2024-03
1872,QE2217.01,01,Home Office Suffix 01,0,0,0,1638,631510,1,2023-02-01,2023-07-01,2024-03
1873,QE2202.01,01,Home Office Suffix 01,0,0,0,2352,870288,1,2022-12-01,2023-05-31,2024-03
1874,QE2224.01,01,Home Office Suffix 01,0,0,0,2442,808286,1,2022-10-01,2023-03-31,2024-03
1875,QE2230.01,01,Home Office Suffix 01,404393,130516,404386,1117,1814261,1,2022-12-31,2024-02-02,2024-03
1876,QW2245.01,01,Desalinated Water Pipeline Safi Gantour - FEED,3107642,2012839,2012839,13738,9064531,1,2023-02-10,2023-12-30,2024-03
1877,QE2258.01,01,General,0,0,0,1260,1472605,1,2022-07-01,2022-11-30,2024-03
1878,QB2301.01,01,HOME OFFICE SUFFIX,0,0,-2398614,152129,48872593,1,2022-11-01,2024-12-31,2024-03
1879,QB2302.01,01,Home office suffix,0,0,-946172,125185,41882940,1,2022-12-01,2024-09-30,2024-03
1880,QE2257.01,01,Azur Project,277776,238215,233668,790,711866,1,2022-12-05,2023-02-05,2024-03
1881,QW2248.01,01,Desalinated water pipeline Jorf Khouribga - PMC,48950463,15271189,32689104,318354,212857209,1,2022-12-07,2024-01-31,2024-03
1882,QE2303.01,01,General,0,0,0,2114,2185135,1,2023-02-01,2023-05-31,2024-03
1883,QW2225.01,01,Design,2150430,1084349,953164,11839,6749939,1,2022-11-28,2023-07-28,2024-03
1884,QE2259.01,01,General,2194256,1749632,2194252,10336,7340410,1,2023-02-02,2023-08-23,2024-03
1885,QB2304.01,01,Home Office Suffix 01,0,0,-18685,22878,7746845,1,2022-12-01,2023-12-31,2024-03
1886,QB2306.01,01,Home Office Suffix 01,0,0,-1908797,73797,22685396,1,2023-01-04,2024-05-31,2024-03
1887,QE2251.01,01,Mines Solar PV Construction,26363377,8397550,27215365,167899,110848768,1,2022-04-01,2024-03-29,2024-03
1888,QB2303.01,01,Home Office Suffix 01,0,0,-2448749,53548,19270311,1,2022-12-01,2024-02-29,2024-03
1889,QE2260.01,01,MPH Electrical project,4458204,2465680,2522394,23934,16595185,1,2022-10-03,2023-07-03,2024-03
1890,QW2302.01,01,WWTP JORF ADMIN AREA FEED&ITB,493524,510517,574101,1997,1462993,1,2023-04-03,2023-07-28,2024-03
1891,QW2212.01,01,Jorf Desalination Phase 2 Extension (Additional 10M m3),2191022,1776640,3394348,10738,9016202,1,2022-12-01,2023-03-31,2024-03
1892,Q80130.01,01,Program Overall Management,0,0,0,0,0,1,2022-04-01,2023-01-27,2024-03
1893,QE2220.01,01,Home Office Suffix 01,0,0,0,1367,1329679,1,2023-04-01,2023-06-30,2024-03
1894,QT2304.01,01,Sufix,0,0,128286,1982,1209550,1,2023-05-01,2023-07-31,2024-03
1895,QE2308.01,01,Green Methanol Green Urea  Nitric Study,213820,209616,196993,652,1377058,1,2023-04-01,2023-05-31,2024-03
1896,QE2307.01,01,Calcux CAPEX  Bilan Jorf  Azur Project,327099,145487,145487,1231,857990,1,2023-04-01,2023-06-30,2024-03
1897,QE2319.01,01,Constrcution d'un nouveau poste 132kV à la  plateforme traitement,1757782,543266,1818189,7912,5829582,1,2023-09-04,2024-03-01,2024-03
1898,QB2321.01,01,Sufix,2923984,1036586,2801737,19172,9994782,1,2023-06-01,2023-12-31,2024-03
1899,QW2313.01,01,Home Office Suffix 01,98849,85098,98849,588,618740,1,2023-11-01,2024-01-31,2024-03
1900,QB2327.01,01,Sufix,0,0,0,4109,1791079,1,2023-07-28,2024-01-31,2024-03
1901,QW2252.01,01,GENERAL,0,541204,11041730,0,0,1,2022-05-02,2023-12-29,2024-03
1902,QB2319.01,01,Sufix,976030,0,151259,5241,2741277,1,2023-03-01,2023-11-30,2024-03
1903,QW2304.01,01,New Jorf Intake,0,0,0,2866,7082984,1,2023-09-19,2024-04-30,2024-03
1904,QB2313.01,01,Home Office Suffix 01,0,0,0,7382,2762934,1,2022-08-01,2024-04-26,2024-03
1905,QB2326.01,01,Home Office Suffix 01,5882711,377793,130,43621,19178244,1,2023-09-01,2024-09-30,2024-03
1906,QT2305.01,01,Home Office Suffix 01,0,0,56541,1244,387271,1,2023-07-31,2024-06-14,2024-03
1907,QB2323.01,01,Home Office Suffix 01,2854773,0,2854787,19032,8205180,1,2023-07-31,2024-06-14,2024-03
1908,QTEST001.01,01,Work Order 1,9000,600,19500,3000,36000,1,2023-12-18,2024-12-27,2024-03
1909,QB2401.01,01,Sufix,0,0,-230385,19483,6175798,1,2023-10-01,2024-12-31,2024-03
1910,QB2522.01,01,Sufix,2520945,0,2520834,16226,7283265,1,2023-08-01,2024-04-01,2024-03
1911,QB2310.01,01,Sufix,315729,105926,266262,2014,1222040,1,2023-07-01,2023-09-01,2024-03
1912,QW2251.01,01,GENERAL,0,696589,2056920,0,0,1,2023-07-03,2024-06-03,2024-03
1913,QE2310.01,01,MPH - Benguerir Electrical,150223,100654,295097,1571,985435,1,2023-10-02,2024-02-02,2024-03
1914,QB2317.01,01,Sufix,1557709,504136,1557709,8208,4447121,1,2023-10-01,2024-03-31,2024-03
1915,QB2329.01,01,Home Office Suffix 01,0,0,0,0,0,1,2023-10-01,2024-01-31,2024-03
1916,QW2328.01,01,Home Office Suffix 01,0,0,0,2680,1624458,1,2023-10-01,2024-04-30,2024-03
1917,QW2322.01,01,Home Office Suffix 01,1462782,126101,1462782,7472,6401403,1,2023-08-01,2024-01-31,2024-03
1918,QW2309.01,01,SAFI NEW SWI–ITB/TBE & Procurement cycle,2052865,354078,1720753,4840,6434369,1,2023-12-01,2024-05-31,2024-03
1919,QW2323.01,01,Home Office Suffix 01,377279,0,0,0,1029984,1,2024-01-01,2024-06-30,2024-03
1920,QI9509.02,02,Home Office Suffix 02,0,0,-1454267,9133,3329405,1,2023-02-11,2024-12-27,2024-03
1921,QU9205.02,02,Column Flotation Testing,167001,0,167001,1636,1993251,1,2021-03-12,2021-06-12,2024-03
1922,QU9121.02,02,Maaden DAP PDP Pkg Reimb,114225,0,95478,480,996657,1,2020-12-07,2021-04-30,2024-03
1923,Q98030.02,02,MCA SENEGAL II POWER PMC ROLE OPTION B,0,0,0,0,0,1,2020-02-24,2025-09-26,2024-03
1924,QW2104.02,02,Site Studies,2892772,1944079,1944079,14318,7478618,1,2021-03-29,2021-10-29,2024-03
1925,QU9133.02,02,IDMI Beneficiation Pilot Plant Testing,0,0,0,3513,2995195,1,2021-06-15,2021-09-30,2024-03
1926,QU9153.02,02,OCP Fertilizer Drying FS,0,0,0,205,196972,1,2021-12-13,2022-02-18,2024-03
1927,QW2222.02,02,FBS WWTP Construction,0,8362223,0,0,0,1,2022-04-01,2024-01-31,2024-03
1928,QW2221.02,02,KH WWTP Construction Part 2,0,4494928,0,0,0,1,2022-04-01,2024-01-31,2024-03
1929,QW2127.02,02,Construction & Commissioning Part 2,0,3801275,0,0,0,1,2021-11-01,2023-05-26,2024-03
1930,QW2223.02,02,Construction & Commissioning Part 2,0,5313781,-300763,0,0,1,2022-11-28,2023-07-28,2024-03
1931,QW2128.02,02,Constrcution & Commisioning - Part 2,4547660,4554033,4554033,27148,13204674,1,2020-12-28,2022-12-30,2024-03
1932,QE2304.02,02,General,0,0,0,20336,22116073,1,2023-05-01,2023-12-29,2024-03
1933,QW2244.02,02,Jorf Recycling Water - Conceptual & ITB/TBE,0,0,0,12900,5794707,1,2022-09-19,2022-11-20,2024-03
1934,QB2327.02,02,Sufix,638401,140684,638395,4728,2424372,1,2023-07-28,2024-01-31,2024-03
1935,QW2247.02,02,Wave 2 Desalination Plant Jorf,17241279,3853498,23148956,112834,66242407,1,2023-07-03,2024-04-30,2024-03
1936,Q36600.11,11,"Conceptual, Basic , Detailed",0,0,159161,10166,21857017,1,2019-02-11,2020-04-30,2024-03
1937,Q37110.11,11,Home office Suffix 11,1356604,2250332,2195482,5505,4273303,1,2019-03-01,2020-09-04,2024-03
1938,Q91170.11,11,Home Office Suffix 11,0,-240,-649656,22524,16929462,1,2016-06-10,2021-02-28,2024-03
1939,Q98000.11,11,MCA Benin,-11602954,-25599335,-23080766,47662,70292931,1,2018-04-01,2022-06-01,2024-03
1940,Q32220.11,11,Monitoring and supervision of energy performance,492936,-1333077,481836,2504,1879480,1,2020-12-20,2020-08-01,2024-03
1941,Q35580.11,11,Conceptual,0,0,0,3154,2523832,1,2019-01-01,2020-02-28,2024-03
1942,Q11710.11,11,JFC1 Maintenance Excellence,0,0,-13372466,392475,261394980,1,2019-09-28,2024-09-27,2024-03
1943,Q12510.11,11,Phase 1 & 2,2547340,1839493,2547340,10830,7151613,1,2018-11-30,2019-04-30,2024-03
1944,Q54690.11,11,Home Office Suffix 11,0,0,-305325,21411,9226253,1,2017-11-01,2021-12-31,2024-03
1945,Q54490.11,11,Home Office Suffix 11,3455356,470692,3455356,19458,9149774,1,2022-01-03,2023-03-08,2024-03
1946,QT1750.11,11,Home Office Suffix 11,0,0,160812,1600,1210999,1,2018-06-06,2019-03-30,2024-03
1947,Q55180.11,11,Home Office Suffix 11,0,0,-1365993,48751,31699854,1,2018-09-01,2021-02-28,2024-03
1948,QWA500.11,11,Home Office Suffix 11,0,21798,-1050567,3532,1569253,1,2020-04-01,2021-01-29,2024-03
1949,Q35600.11,11,Home Office Suffix 11,909983,951314,928725,4198,4186631,1,2020-03-22,2020-10-31,2024-03
1950,Q11760.11,11,"Support technique MRO et Achat pour JFC-1 3 & JFC-V, Jorf Lasfar",2616711,843090,840969,15088,7094937,1,2019-08-01,2020-07-31,2024-03
1951,Q11770.11,11,"Lavage de gaz, Safi",3128101,2437299,3128236,22276,8647015,1,2019-09-01,2020-06-30,2024-03
1952,Q11920.11,11,Marsa Maroc Maintenance & Reliability Assessment,0,0,0,841,406210,1,2020-07-22,2020-09-04,2024-03
1953,Q54610.11,11,Home Office Suffix 11,30750436,26776663,172648335,64817,69394338,1,2019-09-01,2021-02-26,2024-03
1954,QBB171.11,11,Home Office Suffix 11,0,4063226,-332780,16018,9867131,1,2017-11-06,2018-11-27,2024-03
1955,Q32330.11,11,Home Office Suffix 21,2527142,3169059,4380014,8047,7359641,1,2020-07-13,2020-12-14,2024-03
1956,Q75030.11,11,Mzinda / Youssoufia Stockyard,12132917,11953833,17646506,43404,30545350,1,2021-09-01,2024-09-30,2024-03
1957,Q12690.11,11,Home Office Suffix 11,0,0,0,5940,2589860,1,2020-08-10,2021-04-09,2024-03
1958,Q37040.11,11,Feasibility,206746,212812,206746,610,1283129,1,2020-03-02,2020-06-08,2024-03
1959,Q12660.11,11,Home Office Suffix 11,0,0,0,3498,1323880,1,2020-05-25,2020-09-30,2024-03
1960,Q30140.11,11,[New],5352301,588569,5352301,22996,15599965,1,2020-08-30,2021-03-31,2024-03
1961,QB1810.11,11,Home Office Suffix 11,0,0,-84741000819,4656,1965083,1,2019-05-06,2020-12-27,2024-03
1962,Q13600.11,11,Home Office Suffix,60370,6628,60370,343,807358,1,2020-01-01,2020-06-26,2024-03
1963,Q36650.11,11,Home office Suffix 11,154891,1074375,1094295,575,584488,1,2020-03-01,2020-05-31,2024-03
1964,Q80140.11,11,Home Office Suffix 11,338468,-81304,338468,1800,1251645,1,2019-08-01,2020-12-31,2024-03
1965,Q13620.11,11,Home Office Suffix,56361,138767,56361,344,797448,1,2020-01-01,2020-06-26,2024-03
1966,Q13630.11,11,Home Office Suffix,67806,188898,67806,383,940175,1,2020-01-01,2020-06-26,2024-03
1967,Q13590.11,11,Home Office Suffix,59901,102959,59901,287,651048,1,2020-01-01,2020-06-26,2024-03
1968,Q10660.11,11,Home Office Suffix 11,0,0,0,11415,4976786,1,2020-01-01,2021-12-31,2024-03
1969,Q11660.11,11,Jorf Lasfar Centralized Maintenance Support,1909135,1955857,1955857,13452,6312181,1,2018-11-01,2019-04-30,2024-03
1970,Q11820.11,11,Gestion des équipements interchangeables,1141767,104857,104857,8312,3190911,1,2019-11-01,2020-05-31,2024-03
1971,Q11880.11,11,Elaboration des dossiers machines MP2,931568,185907,185907,6878,2606787,1,2019-11-01,2020-05-31,2024-03
1972,QW2122.01,01,The FEED for Jorf and Safi desalinated water pipelines based on Ausenco and Paterson & Cooke engineering studies,0,0,317782,8938,4398325,1,2021-12-01,2022-04-29,2024-02
1973,QW2120.01,01,Home Office Suffix 01,0,0,0,2012,669268,1,2021-12-29,2022-05-31,2024-02
1974,QW2107.01,01,Home Office Suffix 01,0,-133024,-163203,2960,862702,1,2021-08-16,2021-12-31,2024-02
1975,QW2130.01,01,Home Office Suffix 01,0,-257159,-256818,2448,716692,1,2022-01-24,2023-01-31,2024-02
1976,QW2131.01,01,Home Office Suffix 01,0,-7414,-5918,1658,665428,1,2022-01-27,2022-06-24,2024-02
1977,QW2125.01,01,Home Office Suffix 01,0,0,0,944,315457,1,2022-02-03,2022-04-29,2024-02
1978,QW2115.01,01,"SWRO Jorf Lasfar phase 2 P5 Construction, Commissioning and Close out",10972003,7793923,9084829,65326,36352302,1,2022-02-01,2022-11-25,2024-02
1979,QP2110.01,01,Home Office Suffix 01,4712380,1498601,2949672,14128,12758490,1,2022-05-02,2024-02-23,2024-02
1980,QW2121.01,01,Desalination Safi Project Phase 1,0,0,0,0,0,1,2021-11-01,2021-12-01,2024-02
1981,QE2104.01,01,Home Office Suffix 01,6667,0,6667,0,140000,1,2021-09-01,2022-06-28,2024-02
1982,QE2201.01,01,Home Office Suffix 01,762078,453673,702856,3668,1997666,1,2022-02-21,2023-02-21,2024-02
1983,QW2123.01,01,Home Office Suffix 01,0,0,-95680,2168,1442959,1,2022-02-15,2022-04-15,2024-02
1984,QW2201.01,01,Jorf desalination phase 3,6571063,6310318,6383112,24477,18996680,1,2022-04-01,2023-06-30,2024-02
1985,QP2100.01,01,Home Office Suffix 01,0,0,-840920,244,131811,1,2021-12-16,2022-01-16,2024-02
1986,QT2180.01,01,Home Office Suffix 01,1,0,1,8280,3254116,1,2022-04-04,2022-10-28,2024-02
1987,QB2203.01,01,Home Office Suffix 01,817225,417276,560276,2464,4801419,1,2022-02-01,2022-04-30,2024-02
1988,QB2204.01,01,Home Office Suffix 01,528548,129815,514937,1512,1642480,1,2022-02-01,2022-04-30,2024-02
1989,Q35100.01,01,DAP 107 D E F,357249360,290912324,319056644,1932146,1282035413,1,2018-03-14,2024-06-30,2024-02
1990,QE2209.01,01,Home Office Suffix 01,205378,169555,205380,993,535378,1,2022-03-01,2022-08-31,2024-02
1991,QW2127.01,01,Construction & Commissioning,0,-126120,-1941115,24187,7818270,1,2021-11-01,2023-05-26,2024-02
1992,QW2128.01,01,Construction - Part 1,5590964,4324852,4340371,0,15800000,1,2020-12-28,2022-12-30,2024-02
